vul_id,repo,fixed_commit_sha,tag,version,vuddy,movery,v1scan,fire,vulture,verdict
CVE-2020-27786,torvalds/linux,c1f6e3c818dd734c30f6a7eeebf232ba2cf3181d,vul,v2.6.28,FN,TP,FN,TP,FN,TP
CVE-2020-27786,torvalds/linux,c1f6e3c818dd734c30f6a7eeebf232ba2cf3181d,fix,v6.0,TN,TN,TN,TN,TN,TN
CVE-2020-27786,torvalds/linux,c1f6e3c818dd734c30f6a7eeebf232ba2cf3181d,fix,v6.9,TN,TN,TN,TN,FP,TN
CVE-2020-27820,torvalds/linux,aff2299e0d81b26304ccc6a1ec0170e437f38efc,vul,v3.17,FN,FN,FN,FN,TP,TP
CVE-2020-27820,torvalds/linux,aff2299e0d81b26304ccc6a1ec0170e437f38efc,vul,v4.20,FN,TP,FN,TP,TP,TP
CVE-2020-27820,torvalds/linux,aff2299e0d81b26304ccc6a1ec0170e437f38efc,fix,v5.16,TN,TN,TN,TN,TN,TN
CVE-2020-27820,torvalds/linux,aff2299e0d81b26304ccc6a1ec0170e437f38efc,fix,v6.12,TN,TN,TN,TN,TN,TN
CVE-2020-27825,torvalds/linux,bbeb97464eefc65f506084fd9f18f21653e01137,pre,v3.2,TN,TN,TN,TN,TN,TN
CVE-2020-27825,torvalds/linux,bbeb97464eefc65f506084fd9f18f21653e01137,vul,v3.5,FN,FN,FN,FN,FN,FN
CVE-2020-27825,torvalds/linux,bbeb97464eefc65f506084fd9f18f21653e01137,vul,v5.6,FN,FN,FN,FN,FN,FN
CVE-2020-27825,torvalds/linux,bbeb97464eefc65f506084fd9f18f21653e01137,fix,v6.12,TN,TN,TN,TN,TN,TN
CVE-2020-28097,torvalds/linux,973c096f6a85e5b5f2a295126ba6928d9a6afd45,vul,v2.6.12,FN,FN,FN,FN,TP,FN
CVE-2020-28097,torvalds/linux,973c096f6a85e5b5f2a295126ba6928d9a6afd45,vul,v2.6.24,FN,TP,TP,TP,TP,TP
CVE-2020-28097,torvalds/linux,973c096f6a85e5b5f2a295126ba6928d9a6afd45,fix,v6.7,TN,TN,TN,TN,TN,TN
CVE-2020-28097,torvalds/linux,973c096f6a85e5b5f2a295126ba6928d9a6afd45,fix,v6.16,TN,TN,TN,TN,TN,TN
CVE-2020-28374,torvalds/linux,2896c93811e39d63a4d9b63ccf12a8fbc226e5e4,vul,v3.12,FN,FN,FN,FN,TP,TP
CVE-2020-28374,torvalds/linux,2896c93811e39d63a4d9b63ccf12a8fbc226e5e4,vul,v4.9,TP,TP,TP,FN,TP,TP
CVE-2020-28374,torvalds/linux,2896c93811e39d63a4d9b63ccf12a8fbc226e5e4,fix,v5.14,TN,TN,TN,TN,FP,TN
CVE-2020-28374,torvalds/linux,2896c93811e39d63a4d9b63ccf12a8fbc226e5e4,fix,v6.0,TN,TN,TN,TN,TN,TN
CVE-2020-29370,torvalds/linux,fd4d9c7d0c71866ec0c2825189ebd2ce35bd95b8,vul,v4.3,FN,FN,FN,FN,FN,FN
CVE-2020-29370,torvalds/linux,fd4d9c7d0c71866ec0c2825189ebd2ce35bd95b8,vul,v5.3,FN,TP,FN,TP,FN,FN
CVE-2020-29370,torvalds/linux,fd4d9c7d0c71866ec0c2825189ebd2ce35bd95b8,fix,v5.15,TN,FP,TN,TN,TN,TN
CVE-2020-29370,torvalds/linux,fd4d9c7d0c71866ec0c2825189ebd2ce35bd95b8,fix,v6.8,TN,TN,TN,TN,FP,TN
CVE-2020-29569,torvalds/linux,1c728719a4da6e654afb9cc047164755072ed7c9,pre,v4.5,TN,TN,TN,TN,FP,TN
CVE-2020-29569,torvalds/linux,1c728719a4da6e654afb9cc047164755072ed7c9,vul,v4.12,FN,TP,FN,FN,TP,TP
CVE-2020-29569,torvalds/linux,1c728719a4da6e654afb9cc047164755072ed7c9,vul,v4.13,FN,TP,FN,TP,FN,TP
CVE-2020-29569,torvalds/linux,1c728719a4da6e654afb9cc047164755072ed7c9,fix,v5.11,TN,TN,TN,TN,TN,TN
CVE-2020-29660,torvalds/linux,c8bcd9c5be24fb9e6132e97da5a35e55a83e36b9,vul,v2.6.37,FN,FN,FN,FN,FN,TP
CVE-2020-29660,torvalds/linux,c8bcd9c5be24fb9e6132e97da5a35e55a83e36b9,vul,v4.5,FN,FN,FN,FN,FN,TP
CVE-2020-29660,torvalds/linux,c8bcd9c5be24fb9e6132e97da5a35e55a83e36b9,fix,v5.17,TN,TN,TN,TN,TN,TN
CVE-2020-29660,torvalds/linux,c8bcd9c5be24fb9e6132e97da5a35e55a83e36b9,fix,v6.16,TN,TN,TN,TN,TN,TN
CVE-2020-35508,torvalds/linux,b4e00444cab4c3f3fec876dc0cccc8cbb0d1a948,pre,v3.3,TN,TN,TN,TN,TN,TN
CVE-2020-35508,torvalds/linux,b4e00444cab4c3f3fec876dc0cccc8cbb0d1a948,vul,v3.4,FN,FN,FN,FN,FN,TP
CVE-2020-35508,torvalds/linux,b4e00444cab4c3f3fec876dc0cccc8cbb0d1a948,vul,v4.9,FN,FN,FN,FN,FN,TP
CVE-2020-35508,torvalds/linux,b4e00444cab4c3f3fec876dc0cccc8cbb0d1a948,fix,v6.17,TN,TN,TN,TN,TN,TN
CVE-2020-35513,torvalds/linux,880a3a5325489a143269a8e172e7563ebf9897bc,pre,v4.8,FP,FP,FP,TN,TN,FP
CVE-2020-35513,torvalds/linux,880a3a5325489a143269a8e172e7563ebf9897bc,vul,v4.10,TP,TP,TP,FN,FN,TP
CVE-2020-35513,torvalds/linux,880a3a5325489a143269a8e172e7563ebf9897bc,vul,v4.13,TP,TP,TP,FN,FN,TP
CVE-2020-35513,torvalds/linux,880a3a5325489a143269a8e172e7563ebf9897bc,fix,v6.12,TN,TN,TN,TN,FP,TN
CVE-2020-35519,torvalds/linux,6ee50c8e262a0f0693dad264c3c99e30e6442a56,vul,v2.6.12,FN,TP,FN,TP,TP,TP
CVE-2020-35519,torvalds/linux,6ee50c8e262a0f0693dad264c3c99e30e6442a56,vul,v2.6.37,FN,TP,FN,TP,FN,TP
CVE-2020-35519,torvalds/linux,6ee50c8e262a0f0693dad264c3c99e30e6442a56,fix,v5.10,TN,TN,TN,TN,TN,TN
CVE-2020-35519,torvalds/linux,6ee50c8e262a0f0693dad264c3c99e30e6442a56,fix,v6.8,TN,TN,TN,TN,TN,TN
CVE-2020-36312,torvalds/linux,f65886606c2d3b562716de030706dfe1bea4ed5e,pre,v4.4,TN,TN,TN,TN,TN,TN
CVE-2020-36312,torvalds/linux,f65886606c2d3b562716de030706dfe1bea4ed5e,vul,v4.11,FN,TP,FN,TP,FN,TP
CVE-2020-36312,torvalds/linux,f65886606c2d3b562716de030706dfe1bea4ed5e,vul,v4.13,FN,TP,FN,TP,FN,TP
CVE-2020-36312,torvalds/linux,f65886606c2d3b562716de030706dfe1bea4ed5e,fix,v6.5,TN,FP,TN,TN,FP,TN
CVE-2020-36385,torvalds/linux,f5449e74802c1112dea984aec8af7a33c4516af1,vul,v2.6.25,FN,TP,FN,FN,FN,TP
CVE-2020-36385,torvalds/linux,f5449e74802c1112dea984aec8af7a33c4516af1,vul,v4.17,FN,TP,FN,FN,TP,TP
CVE-2020-36385,torvalds/linux,f5449e74802c1112dea984aec8af7a33c4516af1,fix,v6.12,TN,TN,TN,TN,TN,TN
CVE-2020-36385,torvalds/linux,f5449e74802c1112dea984aec8af7a33c4516af1,fix,v6.13,TN,TN,TN,TN,TN,TN
CVE-2020-36386,torvalds/linux,51c19bf3d5cfaa66571e4b88ba2a6f6295311101,vul,v2.6.14,FN,FN,FN,FN,FN,TP
CVE-2020-36386,torvalds/linux,51c19bf3d5cfaa66571e4b88ba2a6f6295311101,vul,v3.4,FN,TP,FN,TP,FN,TP
CVE-2020-36386,torvalds/linux,51c19bf3d5cfaa66571e4b88ba2a6f6295311101,fix,v5.17,TN,TN,TN,TN,TN,TN
CVE-2020-36386,torvalds/linux,51c19bf3d5cfaa66571e4b88ba2a6f6295311101,fix,v6.1,TN,TN,TN,TN,FP,TN
CVE-2020-36558,torvalds/linux,6cd1ed50efd88261298577cd92a14f2768eddeeb,vul,v2.6.37,FN,FN,FN,FN,FN,TP
CVE-2020-36558,torvalds/linux,6cd1ed50efd88261298577cd92a14f2768eddeeb,vul,v3.10,FN,FN,FN,FN,FN,TP
CVE-2020-36558,torvalds/linux,6cd1ed50efd88261298577cd92a14f2768eddeeb,fix,v5.17,TN,TN,TN,TN,TN,TN
CVE-2020-36558,torvalds/linux,6cd1ed50efd88261298577cd92a14f2768eddeeb,fix,v6.16,TN,TN,TN,TN,TN,TN
CVE-2020-36691,torvalds/linux,7690aa1cdf7c4565ad6b013b324c28b685505e24,vul,v2.6.30,FN,FN,FN,FN,FN,FN
CVE-2020-36691,torvalds/linux,7690aa1cdf7c4565ad6b013b324c28b685505e24,vul,v4.15,FN,FN,FN,FN,FN,FN
CVE-2020-36691,torvalds/linux,7690aa1cdf7c4565ad6b013b324c28b685505e24,fix,v5.11,TN,TN,TN,TN,TN,TN
CVE-2020-36691,torvalds/linux,7690aa1cdf7c4565ad6b013b324c28b685505e24,fix,v6.7,TN,TN,TN,TN,FP,TN
CVE-2020-36784,torvalds/linux,23ceb8462dc6f4b4decdb5536a7e5fc477cdf0b6,pre,v4.3,TN,TN,TN,TN,TN,TN
CVE-2020-36784,torvalds/linux,23ceb8462dc6f4b4decdb5536a7e5fc477cdf0b6,vul,v4.5,FN,FN,FN,FN,FN,TP
CVE-2020-36784,torvalds/linux,23ceb8462dc6f4b4decdb5536a7e5fc477cdf0b6,vul,v5.8,TP,TP,TP,FN,FN,TP
CVE-2020-36784,torvalds/linux,23ceb8462dc6f4b4decdb5536a7e5fc477cdf0b6,fix,v6.13,TN,TN,TN,TN,FP,TN
CVE-2020-7053,torvalds/linux,7dc40713618c884bf07c030d1ab1f47a9dc1f310,pre,v4.11,FP,FP,FP,TN,TN,FP
CVE-2020-7053,torvalds/linux,7dc40713618c884bf07c030d1ab1f47a9dc1f310,vul,v4.14,TP,TP,TP,FN,TP,TP
CVE-2020-7053,torvalds/linux,7dc40713618c884bf07c030d1ab1f47a9dc1f310,vul,v4.19,FN,TP,TP,FN,FN,TP
CVE-2020-7053,torvalds/linux,7dc40713618c884bf07c030d1ab1f47a9dc1f310,fix,v5.2,TN,FP,TN,TN,FP,TN
CVE-2020-8428,torvalds/linux,d0cb50185ae942b03c4327be322055d622dc79f6,pre,v4.10,TN,TN,TN,TN,TN,TN
CVE-2020-8428,torvalds/linux,d0cb50185ae942b03c4327be322055d622dc79f6,vul,v4.19,FN,FN,FN,FN,FN,TP
CVE-2020-8428,torvalds/linux,d0cb50185ae942b03c4327be322055d622dc79f6,vul,v5.4,FN,FN,FN,FN,FN,TP
CVE-2020-8428,torvalds/linux,d0cb50185ae942b03c4327be322055d622dc79f6,fix,v6.11,TN,TN,TN,TN,TN,TN
CVE-2020-8648,torvalds/linux,07e6124a1a46b4b5a9b3cacc0c306b50da87abf5,vul,v2.6.37,FN,FN,FN,FN,FN,TP
CVE-2020-8648,torvalds/linux,07e6124a1a46b4b5a9b3cacc0c306b50da87abf5,vul,v3.12,FN,FN,FN,FN,FN,TP
CVE-2020-8648,torvalds/linux,07e6124a1a46b4b5a9b3cacc0c306b50da87abf5,fix,v5.8,TN,TN,TN,TN,TN,TN
CVE-2020-8648,torvalds/linux,07e6124a1a46b4b5a9b3cacc0c306b50da87abf5,fix,v6.16,TN,TN,TN,TN,FP,TN
CVE-2020-9383,torvalds/linux,2e90ca68b0d2f5548804f22f0dd61145516171e3,vul,v2.6.12,FN,TP,FN,FN,FN,TP
CVE-2020-9383,torvalds/linux,2e90ca68b0d2f5548804f22f0dd61145516171e3,vul,v2.6.34,TP,TP,TP,FN,TP,TP
CVE-2020-9383,torvalds/linux,2e90ca68b0d2f5548804f22f0dd61145516171e3,fix,v5.7,TN,TN,TN,TN,TN,TN
CVE-2020-9383,torvalds/linux,2e90ca68b0d2f5548804f22f0dd61145516171e3,fix,v5.8,TN,TN,TN,TN,TN,TN
CVE-2020-9391,torvalds/linux,dcde237319e626d1ec3c9d8b7613032f0fd4663a,pre,v4.20,TN,TN,TN,TN,FP,TN
CVE-2020-9391,torvalds/linux,dcde237319e626d1ec3c9d8b7613032f0fd4663a,vul,v5.4,FN,TP,TP,FN,FN,TP
CVE-2020-9391,torvalds/linux,dcde237319e626d1ec3c9d8b7613032f0fd4663a,vul,v5.5,TP,TP,TP,FN,TP,TP
CVE-2020-9391,torvalds/linux,dcde237319e626d1ec3c9d8b7613032f0fd4663a,fix,v6.15,TN,TN,TN,TN,TN,TN
CVE-2021-0342,torvalds/linux,96aa1b22bd6bb9fccf62f6261f390ed6f3e7967f,pre,v4.13,TN,TN,TN,TN,FP,TN
CVE-2021-0342,torvalds/linux,96aa1b22bd6bb9fccf62f6261f390ed6f3e7967f,vul,v4.15,FN,FN,FN,FN,FN,TP
CVE-2021-0342,torvalds/linux,96aa1b22bd6bb9fccf62f6261f390ed6f3e7967f,vul,v4.19,FN,FN,FN,FN,FN,TP
CVE-2021-0342,torvalds/linux,96aa1b22bd6bb9fccf62f6261f390ed6f3e7967f,fix,v6.17,TN,TN,TN,TN,TN,TN
CVE-2021-0512,torvalds/linux,ed9be64eefe26d7d8b0b5b9fa3ffdf425d87a01f,vul,v2.6.20,FN,FN,FN,FN,FN,TP
CVE-2021-0512,torvalds/linux,ed9be64eefe26d7d8b0b5b9fa3ffdf425d87a01f,vul,v3.5,TP,TP,TP,FN,FN,TP
CVE-2021-0512,torvalds/linux,ed9be64eefe26d7d8b0b5b9fa3ffdf425d87a01f,fix,v6.3,TN,TN,TN,TN,TN,TN
CVE-2021-0512,torvalds/linux,ed9be64eefe26d7d8b0b5b9fa3ffdf425d87a01f,fix,v6.11,TN,TN,TN,TN,FP,TN
CVE-2021-0605,torvalds/linux,37bd22420f856fcd976989f1d4f1f7ad28e1fcac,pre,v3.7,TN,TN,TN,TN,TN,TN
CVE-2021-0605,torvalds/linux,37bd22420f856fcd976989f1d4f1f7ad28e1fcac,vul,v3.15,FN,TP,FN,FN,FN,TP
CVE-2021-0605,torvalds/linux,37bd22420f856fcd976989f1d4f1f7ad28e1fcac,vul,v4.11,FN,TP,TP,FN,FN,TP
CVE-2021-0605,torvalds/linux,37bd22420f856fcd976989f1d4f1f7ad28e1fcac,fix,v6.5,TN,TN,TN,TN,FP,TN
CVE-2021-0707,torvalds/linux,05cd84691eafcd7959a1e120d5e72c0dd98c5d91,pre,v5.6,TN,FP,TN,TN,FP,FP
CVE-2021-0707,torvalds/linux,05cd84691eafcd7959a1e120d5e72c0dd98c5d91,vul,v5.8,FN,TP,FN,FN,FN,TP
CVE-2021-0707,torvalds/linux,05cd84691eafcd7959a1e120d5e72c0dd98c5d91,vul,v5.9,TP,TP,TP,FN,FN,TP
CVE-2021-0707,torvalds/linux,05cd84691eafcd7959a1e120d5e72c0dd98c5d91,fix,v5.16,TN,TN,TN,TN,TN,TN
CVE-2021-0920,torvalds/linux,cbcf01128d0a92e131bd09f1688fe032480b65ca,vul,v2.6.12,FN,FN,FN,FN,FN,TP
CVE-2021-0920,torvalds/linux,cbcf01128d0a92e131bd09f1688fe032480b65ca,vul,v4.0,FN,TP,FN,FN,FN,TP
CVE-2021-0920,torvalds/linux,cbcf01128d0a92e131bd09f1688fe032480b65ca,fix,v6.9,TN,TN,TN,TN,TN,TN
CVE-2021-0920,torvalds/linux,cbcf01128d0a92e131bd09f1688fe032480b65ca,fix,v6.17,TN,TN,TN,TN,TN,TN
CVE-2021-20261,torvalds/linux,a0c80efe5956ccce9fe7ae5c78542578c07bc20a,vul,v2.6.12,FN,FN,FN,FN,FN,TP
CVE-2021-20261,torvalds/linux,a0c80efe5956ccce9fe7ae5c78542578c07bc20a,vul,v2.6.36,TP,TP,TP,TP,FN,TP
CVE-2021-20261,torvalds/linux,a0c80efe5956ccce9fe7ae5c78542578c07bc20a,fix,v5.8,FP,TN,FP,TN,TN,TN
CVE-2021-20261,torvalds/linux,a0c80efe5956ccce9fe7ae5c78542578c07bc20a,fix,v6.17,TN,TN,TN,TN,FP,TN
CVE-2021-20292,torvalds/linux,5de5b6ecf97a021f29403aa272cb4e03318ef586,vul,v3.3,FN,TP,FN,FN,FN,TP
CVE-2021-20292,torvalds/linux,5de5b6ecf97a021f29403aa272cb4e03318ef586,vul,v3.17,FN,TP,FN,FN,FN,TP
CVE-2021-20292,torvalds/linux,5de5b6ecf97a021f29403aa272cb4e03318ef586,fix,v5.12,TN,TN,TN,TN,TN,TN
CVE-2021-20292,torvalds/linux,5de5b6ecf97a021f29403aa272cb4e03318ef586,fix,v5.19,TN,TN,TN,TN,FP,TN
CVE-2021-20317,torvalds/linux,511885d7061eda3eb1faf3f57dcc936ff75863f1,vul,v2.6.38,FN,FN,FN,FN,FN,TP
CVE-2021-20317,torvalds/linux,511885d7061eda3eb1faf3f57dcc936ff75863f1,vul,v4.10,TP,FN,FN,FN,FN,TP
CVE-2021-20317,torvalds/linux,511885d7061eda3eb1faf3f57dcc936ff75863f1,fix,v5.12,TN,TN,TN,TN,TN,TN
CVE-2021-20317,torvalds/linux,511885d7061eda3eb1faf3f57dcc936ff75863f1,fix,v6.2,TN,TN,TN,TN,TN,TN
CVE-2021-20320,torvalds/linux,db7bee653859ef7179be933e7d1384644f795f26,pre,v3.19,TN,TN,TN,TN,FP,TN
CVE-2021-20320,torvalds/linux,db7bee653859ef7179be933e7d1384644f795f26,vul,v4.1,FN,FN,FN,FN,FN,TP
CVE-2021-20320,torvalds/linux,db7bee653859ef7179be933e7d1384644f795f26,vul,v5.0,FN,FN,FN,FN,FN,TP
CVE-2021-20320,torvalds/linux,db7bee653859ef7179be933e7d1384644f795f26,fix,v6.17,TN,TN,TN,TN,TN,TN
CVE-2021-20321,torvalds/linux,a295aef603e109a47af355477326bd41151765b6,vul,v4.10,FN,TP,FN,FN,FN,TP
CVE-2021-20321,torvalds/linux,a295aef603e109a47af355477326bd41151765b6,vul,v4.16,FN,TP,TP,FN,FN,TP
CVE-2021-20321,torvalds/linux,a295aef603e109a47af355477326bd41151765b6,fix,v6.7,TN,TN,TN,TN,TN,TN
CVE-2021-20321,torvalds/linux,a295aef603e109a47af355477326bd41151765b6,fix,v6.17,TN,TN,TN,TN,TN,TN
CVE-2021-22543,torvalds/linux,f8be156be163a052a067306417cd0ff679068c97,vul,v4.8,FN,FN,FN,FN,FN,TP
CVE-2021-22543,torvalds/linux,f8be156be163a052a067306417cd0ff679068c97,vul,v5.9,FN,FN,FN,FN,TP,TP
CVE-2021-22543,torvalds/linux,f8be156be163a052a067306417cd0ff679068c97,fix,v6.5,TN,TN,TN,TN,TN,TN
CVE-2021-22543,torvalds/linux,f8be156be163a052a067306417cd0ff679068c97,fix,v6.13,TN,TN,TN,TN,TN,TN
CVE-2021-22600,torvalds/linux,ec6af094ea28f0f2dda1a6a33b14cd57e36a9755,pre,v5.2,TN,TN,TN,TN,FP,TN
CVE-2021-22600,torvalds/linux,ec6af094ea28f0f2dda1a6a33b14cd57e36a9755,vul,v5.6,FN,FN,TP,TP,FN,TP
CVE-2021-22600,torvalds/linux,ec6af094ea28f0f2dda1a6a33b14cd57e36a9755,vul,v5.9,FN,FN,TP,TP,FN,TP
CVE-2021-22600,torvalds/linux,ec6af094ea28f0f2dda1a6a33b14cd57e36a9755,fix,v6.17,TN,TN,FP,TN,TN,TN
CVE-2021-26930,torvalds/linux,871997bc9e423f05c7da7c9178e62dde5df2a7f8,vul,v3.0,FN,FN,FN,FN,FN,FN
CVE-2021-26930,torvalds/linux,871997bc9e423f05c7da7c9178e62dde5df2a7f8,vul,v3.11,FN,FN,FN,FN,FN,TP
CVE-2021-26930,torvalds/linux,871997bc9e423f05c7da7c9178e62dde5df2a7f8,fix,v5.12,TN,TN,TN,TN,TN,TN
CVE-2021-26930,torvalds/linux,871997bc9e423f05c7da7c9178e62dde5df2a7f8,fix,v6.4,TN,TN,TN,TN,TN,TN
CVE-2021-26931,torvalds/linux,5a264285ed1cd32e26d9de4f3c8c6855e467fd63,vul,v3.0,FN,FN,FN,FN,FN,TP
CVE-2021-26931,torvalds/linux,5a264285ed1cd32e26d9de4f3c8c6855e467fd63,vul,v3.11,FN,FN,FN,FN,FN,TP
CVE-2021-26931,torvalds/linux,5a264285ed1cd32e26d9de4f3c8c6855e467fd63,fix,v5.12,TN,TN,TN,TN,TN,TN
CVE-2021-26931,torvalds/linux,5a264285ed1cd32e26d9de4f3c8c6855e467fd63,fix,v6.4,TN,TN,TN,TN,TN,TN
CVE-2021-27363,torvalds/linux,688e8128b7a92df982709a4137ea4588d16f24aa,vul,v2.6.15,FN,TP,FN,FN,FN,TP
CVE-2021-27363,torvalds/linux,688e8128b7a92df982709a4137ea4588d16f24aa,vul,v3.3,FN,TP,TP,FN,FN,TP
CVE-2021-27363,torvalds/linux,688e8128b7a92df982709a4137ea4588d16f24aa,fix,v5.18,TN,TN,TN,TN,TN,TN
CVE-2021-27363,torvalds/linux,688e8128b7a92df982709a4137ea4588d16f24aa,fix,v6.6,TN,TN,TN,TN,TN,TN
CVE-2021-28038,torvalds/linux,8310b77b48c5558c140e7a57a702e7819e62f04e,vul,v3.15,FN,TP,FN,FN,FN,TP
CVE-2021-28038,torvalds/linux,8310b77b48c5558c140e7a57a702e7819e62f04e,vul,v4.0,FN,TP,FN,TP,FN,TP
CVE-2021-28038,torvalds/linux,8310b77b48c5558c140e7a57a702e7819e62f04e,fix,v5.12,TN,FP,TN,TN,FP,TN
CVE-2021-28038,torvalds/linux,8310b77b48c5558c140e7a57a702e7819e62f04e,fix,v6.11,TN,FP,TN,TN,TN,TN
CVE-2021-28660,torvalds/linux,74b6b20df8cfe90ada777d621b54c32e69e27cd7,vul,v3.12,FN,FN,FN,FN,TP,TP
CVE-2021-28660,torvalds/linux,74b6b20df8cfe90ada777d621b54c32e69e27cd7,vul,v3.19,FN,FN,FN,FN,FN,TP
CVE-2021-28660,torvalds/linux,74b6b20df8cfe90ada777d621b54c32e69e27cd7,fix,v5.13,TN,TN,TN,TN,TN,TN
CVE-2021-28660,torvalds/linux,74b6b20df8cfe90ada777d621b54c32e69e27cd7,fix,v5.14,TN,TN,TN,TN,TN,TN
CVE-2021-28688,torvalds/linux,a846738f8c3788d846ed1f587270d2f2e3d32432,vul,v3.0,FN,FN,FN,FN,FN,FN
CVE-2021-28688,torvalds/linux,a846738f8c3788d846ed1f587270d2f2e3d32432,vul,v3.11,FN,FN,FN,FN,TP,FN
CVE-2021-28688,torvalds/linux,a846738f8c3788d846ed1f587270d2f2e3d32432,fix,v5.12,TN,TN,TN,TN,TN,TN
CVE-2021-28688,torvalds/linux,a846738f8c3788d846ed1f587270d2f2e3d32432,fix,v6.4,TN,TN,TN,TN,FP,TN
CVE-2021-28691,torvalds/linux,107866a8eb0b664675a260f1ba0655010fac1e08,pre,v5.3,TN,TN,TN,TN,TN,TN
CVE-2021-28691,torvalds/linux,107866a8eb0b664675a260f1ba0655010fac1e08,vul,v5.5,TP,TP,TP,TP,FN,TP
CVE-2021-28691,torvalds/linux,107866a8eb0b664675a260f1ba0655010fac1e08,vul,v5.10,FN,TP,TP,TP,FN,TP
CVE-2021-28691,torvalds/linux,107866a8eb0b664675a260f1ba0655010fac1e08,fix,v6.7,TN,FP,TN,FP,FP,TN
CVE-2021-28711,torvalds/linux,0fd08a34e8e3b67ec9bd8287ac0facf8374b844a,vul,v2.6.23,FN,FN,FN,FN,TP,TP
CVE-2021-28711,torvalds/linux,0fd08a34e8e3b67ec9bd8287ac0facf8374b844a,vul,v3.9,FN,TP,FN,FN,TP,TP
CVE-2021-28711,torvalds/linux,0fd08a34e8e3b67ec9bd8287ac0facf8374b844a,fix,v5.19,TN,TN,TN,TN,TN,TN
CVE-2021-28711,torvalds/linux,0fd08a34e8e3b67ec9bd8287ac0facf8374b844a,fix,v6.11,TN,TN,TN,TN,FP,TN
CVE-2021-28713,torvalds/linux,fe415186b43df0db1f17fa3a46275fd92107fe71,vul,v2.6.38,FN,TP,FN,FN,FN,TP
CVE-2021-28713,torvalds/linux,fe415186b43df0db1f17fa3a46275fd92107fe71,vul,v3.18,TP,TP,TP,TP,FN,TP
CVE-2021-28713,torvalds/linux,fe415186b43df0db1f17fa3a46275fd92107fe71,fix,v6.3,TN,TN,TN,TN,TN,TN
CVE-2021-28713,torvalds/linux,fe415186b43df0db1f17fa3a46275fd92107fe71,fix,v6.8,TN,FP,TN,TN,TN,TN
CVE-2021-28951,torvalds/linux,3ebba796fa251d042be42b929a2d916ee5c34a49,pre,v5.7,TN,TN,TN,TN,TN,TN
CVE-2021-28951,torvalds/linux,3ebba796fa251d042be42b929a2d916ee5c34a49,vul,v5.10,TP,TP,TP,FN,FN,TP
CVE-2021-28951,torvalds/linux,3ebba796fa251d042be42b929a2d916ee5c34a49,vul,v5.11,TP,TP,TP,FN,FN,TP
CVE-2021-28951,torvalds/linux,3ebba796fa251d042be42b929a2d916ee5c34a49,fix,v5.12,TN,FP,TN,TN,FP,FP
CVE-2021-28964,torvalds/linux,dbcc7d57bffc0c8cac9dac11bec548597d59a6a5,pre,v3.5,TN,TN,TN,TN,FP,TN
CVE-2021-28964,torvalds/linux,dbcc7d57bffc0c8cac9dac11bec548597d59a6a5,vul,v3.7,FN,FN,FN,FN,TP,TP
CVE-2021-28964,torvalds/linux,dbcc7d57bffc0c8cac9dac11bec548597d59a6a5,vul,v4.2,FN,TP,FN,TP,TP,TP
CVE-2021-28964,torvalds/linux,dbcc7d57bffc0c8cac9dac11bec548597d59a6a5,fix,v5.12,TN,TN,TN,TN,TN,TN
CVE-2021-29155,torvalds/linux,9601148392520e2e134936e76788fc2a6371e7be,vul,v4.14,FN,FN,FN,FN,FN,FN
CVE-2021-29155,torvalds/linux,9601148392520e2e134936e76788fc2a6371e7be,vul,v5.3,FN,FN,FN,FN,FN,TP
CVE-2021-29155,torvalds/linux,9601148392520e2e134936e76788fc2a6371e7be,fix,v6.8,TN,TN,TN,TN,TN,TN
CVE-2021-29155,torvalds/linux,9601148392520e2e134936e76788fc2a6371e7be,fix,v6.17,TN,TN,TN,TN,TN,TN
CVE-2021-29264,torvalds/linux,d8861bab48b6c1fc3cdbcab8ff9d1eaea43afe7f,pre,v4.6,TN,FP,TN,TN,TN,FP
CVE-2021-29264,torvalds/linux,d8861bab48b6c1fc3cdbcab8ff9d1eaea43afe7f,vul,v4.8,FN,TP,FN,FN,FN,TP
CVE-2021-29264,torvalds/linux,d8861bab48b6c1fc3cdbcab8ff9d1eaea43afe7f,vul,v4.16,TP,TP,TP,TP,FN,TP
CVE-2021-29264,torvalds/linux,d8861bab48b6c1fc3cdbcab8ff9d1eaea43afe7f,fix,v5.12,TN,TN,TN,TN,FP,TN
CVE-2021-3178,torvalds/linux,51b2ee7d006a736a9126e8111d1f24e4fd0afaa6,vul,v2.6.12,FN,TP,FN,FN,FN,FN
CVE-2021-3178,torvalds/linux,51b2ee7d006a736a9126e8111d1f24e4fd0afaa6,vul,v4.1,FN,TP,FN,TP,TP,FN
CVE-2021-3178,torvalds/linux,51b2ee7d006a736a9126e8111d1f24e4fd0afaa6,fix,v5.11,TN,TN,TN,TN,TN,TN
CVE-2021-3178,torvalds/linux,51b2ee7d006a736a9126e8111d1f24e4fd0afaa6,fix,v6.16,TN,TN,TN,TN,TN,TN
CVE-2021-31916,torvalds/linux,4edbe1d7bcffcd6269f3b5eb63f710393ff2ec7a,vul,v2.6.12,FN,TP,FN,FN,FN,TP
CVE-2021-31916,torvalds/linux,4edbe1d7bcffcd6269f3b5eb63f710393ff2ec7a,vul,v4.13,FN,TP,FN,FN,TP,TP
