vul_id,repo,fixed_commit_sha,patch_file,patch_func,target_file,target_func,CWE,vuln_type,judgement
CVE-2023-1252,torvalds/linux,9a254403760041528bc8f69fe2f5e1ef86950991,fs/overlayfs/file.c,ovl_read_iter,fs/erofs/fileio.c,erofs_fileio_rq_submit,Unknown,Unknown,
CVE-2023-1252,torvalds/linux,9a254403760041528bc8f69fe2f5e1ef86950991,fs/overlayfs/file.c,ovl_read_iter,drivers/target/target_core_file.c,fd_execute_rw_aio,Unknown,Unknown,TP
CVE-2023-1582,torvalds/linux,24d7275ce2791829953ed4e72f68277ceb2571c6,fs/proc/task_mmu.c,smaps_pte_entry,fs/proc/task_mmu.c,smaps_pmd_entry,Unknown,Unknown,
CVE-2023-1583,torvalds/linux,02a4d923e4400a36d340ea12d8058f69ebf3a383,io_uring/filetable.c,io_file_bitmap_get,io_uring/filetable.h,io_file_bitmap_clear,Unknown,Unknown,
CVE-2023-1859,torvalds/linux,ea4f1009408efb4989a0f139b70fb338e7f687d0,net/9p/trans_xen.c,xen_9pfs_front_free,drivers/usb/usbip/stub_rx.c,stub_recv_cmd_submit,Unknown,Unknown,
CVE-2023-1998,torvalds/linux,6921ed9049bc7457f66c1596c5b78aec0dae4a9d,arch/x86/kernel/cpu/bugs.c,stibp_state,arch/x86/kernel/cpu/bugs.c,spectre_v2_in_ibrs_mode,Unknown,Unknown,
CVE-2023-1998,torvalds/linux,6921ed9049bc7457f66c1596c5b78aec0dae4a9d,arch/x86/kernel/cpu/bugs.c,stibp_state,arch/x86/kernel/cpu/bugs.c,spectre_v2_show_state,Unknown,Unknown,
CVE-2023-1998,torvalds/linux,6921ed9049bc7457f66c1596c5b78aec0dae4a9d,arch/x86/kernel/cpu/bugs.c,spectre_v2_in_eibrs_mode,arch/x86/kernel/cpu/bugs.c,is_spec_ib_user_controlled,Unknown,Unknown,
CVE-2023-2002,torvalds/linux,25c150ac103a4ebeed0319994c742a90634ddf18,net/bluetooth/hci_sock.c,hci_sock_ioctl,net/bluetooth/hci_sock.c,hci_sock_bind,Unknown,Unknown,FP
CVE-2023-2019,torvalds/linux,180a6a3ee60a7cb69ed1232388460644f6a21f00,drivers/net/netdevsim/fib.c,nsim_fib_flush_work,drivers/net/netdevsim/fib.c,nsim_fib_event_work,Unknown,Unknown,FP
CVE-2023-2019,torvalds/linux,180a6a3ee60a7cb69ed1232388460644f6a21f00,drivers/net/netdevsim/fib.c,nsim_fib_flush_work,drivers/net/netdevsim/fib.c,nsim_fib_event_schedule_work,Unknown,Unknown,
CVE-2023-2019,torvalds/linux,180a6a3ee60a7cb69ed1232388460644f6a21f00,drivers/net/netdevsim/fib.c,nsim_fib_event_schedule_work,drivers/net/ethernet/mellanox/mlxsw/spectrum_router.c,mlxsw_sp_router_fib_event,Unknown,Unknown,TP
CVE-2023-2019,torvalds/linux,180a6a3ee60a7cb69ed1232388460644f6a21f00,drivers/net/netdevsim/fib.c,nsim_fib_event_schedule_work,drivers/net/ethernet/rocker/rocker_main.c,rocker_router_fib_event,Unknown,Unknown,FP
CVE-2023-2019,torvalds/linux,180a6a3ee60a7cb69ed1232388460644f6a21f00,drivers/net/netdevsim/fib.c,nsim_fib_event_schedule_work,drivers/net/ethernet/marvell/prestera/prestera_router.c,__prestera_router_fib_event,Unknown,Unknown,FP
CVE-2023-2019,torvalds/linux,180a6a3ee60a7cb69ed1232388460644f6a21f00,drivers/net/netdevsim/fib.c,nsim_fib_destroy,drivers/net/netdevsim/fib.c,nsim_fib_dump_inconsistent,Unknown,Unknown,
CVE-2023-20588,torvalds/linux,77245f1c3c6495521f6a3af082696ee2f8ce3921,arch/x86/include/asm/processor.h,amd_clear_divider,arch/x86/kernel/traps.c,DEFINE_IDTENTRY,Unknown,Unknown,
CVE-2023-20588,torvalds/linux,77245f1c3c6495521f6a3af082696ee2f8ce3921,arch/x86/include/asm/processor.h,amd_clear_divider,arch/x86/kernel/traps.c,DEFINE_IDTENTRY_ERRORCODE,Unknown,Unknown,
CVE-2023-21106,torvalds/linux,a66f1efcf748febea7758c4c3c8b5bc5294949ef,drivers/gpu/drm/msm/adreno/adreno_gpu.c,adreno_set_param,security/security.c,lsm_append,Unknown,Unknown,
CVE-2023-21255,torvalds/linux,bdc1c5fac982845a58d28690cdb56db8c88a530d,drivers/android/binder.c,binder_proc_transaction,drivers/android/binder.c,binder_transaction,Unknown,Unknown,
CVE-2023-2156,torvalds/linux,4e006c7a6dac0ead4c1bf606000aa90a372fc253,net/ipv6/rpl.c,ipv6_rpl_srh_size,net/ipv6/rpl.c,ipv6_rpl_srh_compress,Unknown,Unknown,
CVE-2023-2163,torvalds/linux,71b547f561247897a0a14f3082730156c0533fed,kernel/bpf/verifier.c,backtrack_insn,kernel/bpf/verifier.c,backtrack_insn,Unknown,Unknown,
CVE-2023-2176,torvalds/linux,8d037973d48c026224ab285e6a06985ccac6f7bf,drivers/infiniband/core/cma.c,rdma_bind_addr,drivers/infiniband/core/cma.c,rdma_bind_addr_dst,Unknown,Unknown,
CVE-2023-2177,torvalds/linux,181d8d2066c000ba0a0e6940a7ad80f1a0e68e9d,net/sctp/stream.c,sctp_stream_init,net/sctp/stream.c,sctp_process_strreset_addstrm_in,Unknown,Unknown,
CVE-2023-2248,torvalds/linux,3037933448f60f9acb705997eae62013ecb81e0d,net/sched/sch_qfq.c,qfq_change_class,net/sched/sch_qfq.c,qfq_change_agg,Unknown,Unknown,
CVE-2023-22997,torvalds/linux,45af1d7aae7d5520d2858f8517a1342646f015db,kernel/module/decompress.c,module_gzip_decompress,fs/exec.c,remove_arg_zero,Unknown,Unknown,
CVE-2023-23000,torvalds/linux,045a31b95509c8f25f5f04ec5e0dec5cd09f2c5f,drivers/phy/tegra/xusb.c,tegra_xusb_find_port_node,tools/perf/util/hashmap.c,hashmap__new,Unknown,Unknown,
CVE-2023-23000,torvalds/linux,045a31b95509c8f25f5f04ec5e0dec5cd09f2c5f,drivers/phy/tegra/xusb.c,tegra_xusb_find_port_node,tools/lib/bpf/hashmap.c,hashmap__new,Unknown,Unknown,
CVE-2023-23000,torvalds/linux,045a31b95509c8f25f5f04ec5e0dec5cd09f2c5f,drivers/phy/tegra/xusb.c,tegra_xusb_find_port_node,tools/lib/bpf/libbpf.c,bpf_core_find_cands,Unknown,Unknown,
CVE-2023-23001,torvalds/linux,3ba880a12df5aa4488c18281701b5b1bc3d4531a,drivers/scsi/ufs/ufs-mediatek.c,ufs_mtk_init_va09_pwr_ctrl,drivers/ufs/host/ufs-mediatek.c,ufs_mtk_mphy_power_on,Unknown,Unknown,
CVE-2023-23002,torvalds/linux,6845667146a28c09b5dfc401c1ad112374087944,drivers/bluetooth/hci_qca.c,qca_serdev_probe,drivers/net/wireless/microchip/wilc1000/spi.c,wilc_parse_gpios,Unknown,Unknown,TP
CVE-2023-23005,torvalds/linux,4a625ceee8a0ab0273534cb6b432ce6b331db5ee,mm/memory-tiers.c,memory_tier_init,mm/memory-tiers.c,set_node_memory_tier,Unknown,Unknown,
CVE-2023-2430,torvalds/linux,e12d7a46f65ae4b7d58a5e0c1cbfa825cf8d830d,io_uring/msg_ring.c,io_msg_ring_data,io_uring/msg_ring.c,io_msg_send_fd,Unknown,Unknown,
CVE-2023-25012,torvalds/linux,76ca8da989c7d97a7f76c75d475fe95a584439d7,drivers/hid/hid-bigbenff.c,bigben_set_led,drivers/input/keyboard/lkkbd.c,lkkbd_interrupt,Unknown,Unknown,
CVE-2023-25012,torvalds/linux,76ca8da989c7d97a7f76c75d475fe95a584439d7,drivers/hid/hid-bigbenff.c,bigben_probe,drivers/leds/leds-tca6507.c,tca6507_probe,Unknown,Unknown,
CVE-2023-25012,torvalds/linux,76ca8da989c7d97a7f76c75d475fe95a584439d7,drivers/hid/hid-bigbenff.c,bigben_probe,drivers/rpmsg/qcom_smd.c,qcom_smd_register_edge,Unknown,Unknown,
CVE-2023-2513,torvalds/linux,67d7d8ad99beccd9fe92d585b87f1760dc9018e3,fs/ext4/xattr.c,ext4_xattr_ibody_set,fs/ext4/xattr.c,ext4_expand_extra_isize_ea,Unknown,Unknown,FP
CVE-2023-25775,torvalds/linux,bb6d73d9add68ad270888db327514384dfa44958,drivers/infiniband/hw/irdma/ctrl.c,irdma_sc_mr_reg_non_shared,drivers/infiniband/hw/irdma/ctrl.c,irdma_sc_mr_fast_register,Unknown,Unknown,
CVE-2023-26545,torvalds/linux,fda6c89fe3d9aca073495a664e1d5aea28cd4377,net/mpls/af_mpls.c,mpls_dev_sysctl_register,net/ipv6/addrconf.c,__addrconf_sysctl_register,Unknown,Unknown,
CVE-2023-26545,torvalds/linux,fda6c89fe3d9aca073495a664e1d5aea28cd4377,net/mpls/af_mpls.c,mpls_dev_sysctl_unregister,net/netfilter/nf_conntrack_standalone.c,nf_conntrack_standalone_fini_sysctl,Unknown,Unknown,
CVE-2023-26545,torvalds/linux,fda6c89fe3d9aca073495a664e1d5aea28cd4377,net/mpls/af_mpls.c,mpls_dev_sysctl_unregister,net/ipv6/addrconf.c,__addrconf_sysctl_unregister,Unknown,Unknown,
CVE-2023-26545,torvalds/linux,fda6c89fe3d9aca073495a664e1d5aea28cd4377,net/mpls/af_mpls.c,mpls_dev_sysctl_register,net/netfilter/nf_conntrack_standalone.c,nf_conntrack_standalone_init_sysctl,Unknown,Unknown,
CVE-2023-26545,torvalds/linux,fda6c89fe3d9aca073495a664e1d5aea28cd4377,net/mpls/af_mpls.c,mpls_dev_sysctl_unregister,net/xfrm/xfrm_sysctl.c,xfrm_sysctl_fini,Unknown,Unknown,
CVE-2023-26545,torvalds/linux,fda6c89fe3d9aca073495a664e1d5aea28cd4377,net/mpls/af_mpls.c,mpls_dev_sysctl_unregister,net/sctp/sysctl.c,sctp_sysctl_net_unregister,Unknown,Unknown,
CVE-2023-26545,torvalds/linux,fda6c89fe3d9aca073495a664e1d5aea28cd4377,net/mpls/af_mpls.c,mpls_dev_sysctl_register,net/ax25/sysctl_net_ax25.c,ax25_register_dev_sysctl,Unknown,Unknown,
CVE-2023-3022,torvalds/linux,a65120bae4b7425a39c5783aa3d4fc29677eef0e,net/ipv6/fib6_rules.c,__fib6_rule_action,sound/drivers/opl3/opl3_oss.c,snd_opl3_open_seq_oss,Unknown,Unknown,
CVE-2023-30772,torvalds/linux,06615d11cc78162dfd5116efb71f29eb29502d37,drivers/power/supply/da9150-charger.c,da9150_charger_remove,drivers/power/supply/isp1704_charger.c,isp1704_charger_remove,Unknown,Unknown,
CVE-2023-3106,torvalds/linux,1ba5bf993c6a3142e18e68ea6452b347f9cb5635,net/xfrm/xfrm_user.c,xfrm_dump_sa_done,net/xfrm/xfrm_user.c,xfrm_dump_policy_done,Unknown,Unknown,FP
CVE-2023-31248,torvalds/linux,515ad530795c118f012539ed76d02bacfd426d89,net/netfilter/nf_tables_api.c,nft_chain_lookup_byid,net/netfilter/nf_tables_api.c,nft_rule_lookup_byid,Unknown,Unknown,TP
CVE-2023-32269,torvalds/linux,611792920925fb088ddccbe2783c7f92fdfb6b64,net/netrom/af_netrom.c,nr_listen,net/ax25/af_ax25.c,ax25_listen,Unknown,Unknown,
CVE-2023-3312,torvalds/linux,ba5e770c9698782bc203bbf5cf3b36a77720bdbe,drivers/cpufreq/qcom-cpufreq-hw.c,qcom_cpufreq_hw_cpu_exit,drivers/video/fbdev/sh7760fb.c,sh7760fb_probe,Unknown,Unknown,
CVE-2023-3338,torvalds/linux,1202cdd665315c525b5237e96e0bedc76d7e754f,net/netfilter/core.c,nf_hook_entry_head,net/netfilter/core.c,nf_hook_entries_insert_raw,Unknown,Unknown,
CVE-2023-3359,torvalds/linux,b0576ade3aaf24b376ea1a4406ae138e2a22b0c0,drivers/nvmem/brcm_nvram.c,brcm_nvram_parse,fs/smb/client/reparse.c,create_native_symlink,Unknown,Unknown,
CVE-2023-34324,torvalds/linux,87797fad6cce28ec9be3c13f031776ff4f104cfc,drivers/xen/events/events_base.c,xen_irq_init,drivers/xen/events/events_base.c,xen_irq_from_gsi,Unknown,Unknown,
CVE-2023-34324,torvalds/linux,87797fad6cce28ec9be3c13f031776ff4f104cfc,drivers/xen/events/events_base.c,xen_evtchn_do_upcall,arch/mips/kernel/perf_event_mipsxx.c,mipsxx_pmu_handle_shared_irq,Unknown,Unknown,
CVE-2023-34324,torvalds/linux,87797fad6cce28ec9be3c13f031776ff4f104cfc,drivers/xen/events/events_base.c,xen_evtchn_do_upcall,lib/locking-selftest.c,queued_read_lock_hardirq_inversion,Unknown,Unknown,
CVE-2023-3439,torvalds/linux,b561275d633bcd8e0e8055ab86f1a13df75a0269,net/mctp/device.c,mctp_unregister,drivers/most/most_usb.c,hdm_probe,Unknown,Unknown,
CVE-2023-35823,torvalds/linux,30cf57da176cca80f11df0d9b7f71581fe601389,drivers/media/pci/saa7134/saa7134-video.c,saa7134_video_fini,drivers/media/pci/saa7134/saa7134-alsa.c,snd_card_saa7134_hw_free,Unknown,Unknown,
CVE-2023-35823,torvalds/linux,30cf57da176cca80f11df0d9b7f71581fe601389,drivers/media/pci/saa7134/saa7134-vbi.c,saa7134_vbi_fini,drivers/media/pci/saa7134/saa7134-tvaudio.c,saa7134_tvaudio_fini,Unknown,Unknown,
CVE-2023-35823,torvalds/linux,30cf57da176cca80f11df0d9b7f71581fe601389,drivers/media/pci/saa7134/saa7134-vbi.c,saa7134_vbi_fini,drivers/media/pci/saa7134/saa7134-tvaudio.c,saa7134_tvaudio_close,Unknown,Unknown,
CVE-2023-35824,torvalds/linux,5abda7a16698d4d1f47af1168d8fa2c640116b4a,drivers/media/pci/dm1105/dm1105.c,dm1105_remove,drivers/media/pci/smipcie/smipcie-main.c,smi_remove,Unknown,Unknown,
CVE-2023-35826,torvalds/linux,50d0a7aea4809cef87979d4669911276aa23b71f,drivers/staging/media/sunxi/cedrus/cedrus.c,cedrus_remove,drivers/media/platform/ti/vpe/vpe.c,vpe_remove,Unknown,Unknown,
CVE-2023-35826,torvalds/linux,50d0a7aea4809cef87979d4669911276aa23b71f,drivers/staging/media/sunxi/cedrus/cedrus.c,cedrus_remove,drivers/media/platform/nxp/imx-pxp.c,pxp_remove,Unknown,Unknown,
CVE-2023-35826,torvalds/linux,50d0a7aea4809cef87979d4669911276aa23b71f,drivers/staging/media/sunxi/cedrus/cedrus.c,cedrus_remove,drivers/media/platform/st/stm32/dma2d/dma2d.c,dma2d_remove,Unknown,Unknown,
CVE-2023-35826,torvalds/linux,50d0a7aea4809cef87979d4669911276aa23b71f,drivers/staging/media/sunxi/cedrus/cedrus.c,cedrus_remove,drivers/media/platform/samsung/s5p-g2d/g2d.c,g2d_remove,Unknown,Unknown,
CVE-2023-35827,torvalds/linux,3971442870713de527684398416970cf025b4f89,drivers/net/ethernet/renesas/ravb_main.c,ravb_close,drivers/net/ethernet/renesas/ravb_main.c,ravb_set_ringparam,Unknown,Unknown,
CVE-2023-35828,torvalds/linux,2b947f8769be8b8181dc795fd292d3e7120f5204,drivers/usb/gadget/udc/renesas_usb3.c,renesas_usb3_remove,drivers/misc/hisi_hikey_usb.c,hisi_hikey_usb_remove,Unknown,Unknown,
CVE-2023-35828,torvalds/linux,2b947f8769be8b8181dc795fd292d3e7120f5204,drivers/usb/gadget/udc/renesas_usb3.c,renesas_usb3_remove,drivers/usb/gadget/udc/renesas_usb3.c,renesas_usb3_role_work,Unknown,Unknown,
CVE-2023-35828,torvalds/linux,2b947f8769be8b8181dc795fd292d3e7120f5204,drivers/usb/gadget/udc/renesas_usb3.c,renesas_usb3_remove,drivers/usb/gadget/udc/renesas_usb3.c,handle_role_switch_states,Unknown,Unknown,
CVE-2023-3772,torvalds/linux,00374d9b6d9f932802b55181be9831aa948e5b7c,net/xfrm/xfrm_user.c,xfrm_update_ae_params,net/xfrm/xfrm_replay.c,xfrm_replay_notify_esn,Unknown,Unknown,
CVE-2023-3776,torvalds/linux,0323bce598eea038714f941ce2b22541c46d488f,net/sched/cls_fw.c,fw_set_parms,net/sched/cls_route.c,route4_change,Unknown,Unknown,
CVE-2023-38430,torvalds/linux,1c1bcf2d3ea061613119b534f57507c377df20f9,fs/smb/server/smb_common.c,ksmbd_smb_request,fs/smb/server/connection.c,ksmbd_conn_handler_loop,Unknown,Unknown,FP
CVE-2023-38431,torvalds/linux,368ba06881c395f1c9a7ba22203cf8d78b4addc0,fs/smb/server/connection.c,ksmbd_conn_handler_loop,net/wireless/nl80211.c,nl80211_trigger_scan,Unknown,Unknown,
CVE-2023-38432,torvalds/linux,2b9b8f3b68edb3d67d79962f02e26dbb5ae3808d,fs/smb/server/smb2misc.c,ksmbd_smb2_check_message,fs/smb/server/smb2pdu.c,smb3_check_sign_req,Unknown,Unknown,
CVE-2023-3865,torvalds/linux,5fe7f7b78290638806211046a99f031ff26164e1,fs/smb/server/smb2misc.c,ksmbd_smb2_check_message,fs/smb/server/smb2pdu.c,smb3_check_sign_req,Unknown,Unknown,
CVE-2023-3865,torvalds/linux,5fe7f7b78290638806211046a99f031ff26164e1,fs/smb/server/smb2misc.c,ksmbd_smb2_check_message,fs/smb/server/smb2pdu.c,smb2_check_sign_req,Unknown,Unknown,
CVE-2023-39189,torvalds/linux,f4f8a7803119005e87b716874bec07c751efafec,net/netfilter/nfnetlink_osf.c,nfnl_osf_add_callback,net/netfilter/nfnetlink_osf.c,nfnl_osf_remove_callback,Unknown,Unknown,
CVE-2023-39198,torvalds/linux,c611589b4259ed63b9b77be6872b1ce07ec0ac16,drivers/gpu/drm/qxl/qxl_ioctl.c,qxl_alloc_surf_ioctl,drivers/gpu/drm/qxl/qxl_dumb.c,qxl_mode_dumb_create,Unknown,Unknown,
CVE-2023-39198,torvalds/linux,c611589b4259ed63b9b77be6872b1ce07ec0ac16,drivers/gpu/drm/qxl/qxl_gem.c,qxl_gem_object_create_with_handle,drivers/gpu/drm/qxl/qxl_ioctl.c,qxl_update_area_ioctl,Unknown,Unknown,
CVE-2023-40283,torvalds/linux,1728137b33c00d5a2b5110ed7aafb42e7c32e4a1,net/bluetooth/l2cap_sock.c,l2cap_sock_release,net/bluetooth/l2cap_sock.c,l2cap_sock_new_connection_cb,Unknown,Unknown,
CVE-2023-42752,torvalds/linux,c3b704d4a4a265660e665df51b129e8425216ed1,net/ipv4/igmp.c,igmpv3_newpack,net/ipv6/mcast.c,igmp6_send,Unknown,Unknown,
CVE-2023-4385,torvalds/linux,0d4837fdb796f99369cf7691d33de1b856bcaf1f,fs/jfs/jfs_dmap.c,dbFree,fs/jfs/jfs_dmap.c,dbAllocBottomUp,Unknown,Unknown,
CVE-2023-4394,torvalds/linux,9ea0106a7a3d8116860712e3f17cd52ce99f6707,fs/btrfs/volumes.c,btrfs_get_dev_args_from_path,drivers/vfio/pci/nvgrace-gpu/main.c,nvgrace_gpu_ioctl_get_region_info,Unknown,Unknown,
CVE-2023-4563,torvalds/linux,24138933b97b055d486e8064b4a1721702442a9b,net/netfilter/nft_set_pipapo.c,pipapo_get,net/netfilter/nft_set_pipapo.c,nft_pipapo_lookup,Unknown,Unknown,
CVE-2023-4563,torvalds/linux,24138933b97b055d486e8064b4a1721702442a9b,net/netfilter/nft_set_pipapo.c,nft_pipapo_get,include/net/netfilter/nf_tables.h,nft_genmask_cur,Unknown,Unknown,
CVE-2023-4563,torvalds/linux,24138933b97b055d486e8064b4a1721702442a9b,net/netfilter/nft_set_pipapo.c,pipapo_get,net/netfilter/nft_set_pipapo_avx2.c,nft_pipapo_avx2_lookup,Unknown,Unknown,
CVE-2023-4611,torvalds/linux,6c21e066f9256ea1df6f88768f6ae1080b7cf509,mm/mempolicy.c,SYSCALL_DEFINE4,mm/mempolicy.c,do_mbind,Unknown,Unknown,
CVE-2023-4611,torvalds/linux,6c21e066f9256ea1df6f88768f6ae1080b7cf509,mm/mempolicy.c,SYSCALL_DEFINE4,mm/mseal.c,apply_mm_seal,Unknown,Unknown,
CVE-2023-4611,torvalds/linux,6c21e066f9256ea1df6f88768f6ae1080b7cf509,mm/mempolicy.c,SYSCALL_DEFINE4,mm/mlock.c,apply_vma_lock_flags,Unknown,Unknown,
CVE-2023-4611,torvalds/linux,6c21e066f9256ea1df6f88768f6ae1080b7cf509,mm/mempolicy.c,mpol_rebind_mm,mm/mlock.c,apply_mlockall_flags,Unknown,Unknown,
CVE-2023-4611,torvalds/linux,6c21e066f9256ea1df6f88768f6ae1080b7cf509,mm/mempolicy.c,mpol_rebind_mm,mm/oom_kill.c,__oom_reap_task_mm,Unknown,Unknown,
CVE-2023-4611,torvalds/linux,6c21e066f9256ea1df6f88768f6ae1080b7cf509,mm/mempolicy.c,mpol_rebind_mm,fs/proc/task_mmu.c,clear_refs_write,Unknown,Unknown,
CVE-2023-4611,torvalds/linux,6c21e066f9256ea1df6f88768f6ae1080b7cf509,mm/mempolicy.c,mpol_rebind_mm,arch/s390/mm/gmap.c,__s390_unshare_zeropages,Unknown,Unknown,
CVE-2023-46813,torvalds/linux,63e44bc52047f182601e7817da969a105aa1f721,arch/x86/boot/compressed/sev.c,fault_in_kernel_space,arch/x86/boot/compressed/sev.c,vc_read_mem,Unknown,Unknown,
CVE-2023-46813,torvalds/linux,63e44bc52047f182601e7817da969a105aa1f721,arch/x86/boot/compressed/sev.c,fault_in_kernel_space,arch/x86/boot/compressed/sev.c,vc_ioio_check,Unknown,Unknown,
CVE-2023-46813,torvalds/linux,63e44bc52047f182601e7817da969a105aa1f721,arch/x86/boot/compressed/sev.c,fault_in_kernel_space,arch/x86/coco/sev/core.c,vc_ioio_check,Unknown,Unknown,
CVE-2023-46813,torvalds/linux,63e44bc52047f182601e7817da969a105aa1f721,arch/x86/boot/compressed/sev.c,fault_in_kernel_space,arch/x86/coco/sev/core.c,vc_handle_monitor,Unknown,Unknown,
CVE-2023-47233,torvalds/linux,0f7352557a35ab7888bc7831411ec8a3cbe20d78,drivers/net/wireless/broadcom/brcm80211/brcmfmac/cfg80211.c,brcmf_cfg80211_detach,drivers/net/wireless/broadcom/brcm80211/brcmfmac/cfg80211.c,brcmf_cfg80211_attach,Unknown,Unknown,
CVE-2023-52439,torvalds/linux,0c9ae0b8605078eafc3bea053cc78791e97ba2e2,drivers/uio/uio.c,uio_unregister_device,drivers/input/mousedev.c,mousedev_create,Unknown,Unknown,
CVE-2023-52442,torvalds/linux,3df0411e132ee74a87aa13142dfd2b190275332e,fs/smb/server/smb2pdu.c,smb2_get_ksmbd_tcon,fs/smb/server/smb2pdu.c,smb2_cancel,Unknown,Unknown,
CVE-2023-52446,torvalds/linux,59e5791f59dd83e8aa72a4e74217eabb6e8cfd90,kernel/bpf/syscall.c,bpf_map_free_deferred,kernel/bpf/bpf_struct_ops.c,bpf_struct_ops_map_free,Unknown,Unknown,
CVE-2023-52446,torvalds/linux,59e5791f59dd83e8aa72a4e74217eabb6e8cfd90,kernel/bpf/syscall.c,bpf_map_put,kernel/bpf/syscall.c,__bpf_prog_put_noref,Unknown,Unknown,
CVE-2023-52446,torvalds/linux,59e5791f59dd83e8aa72a4e74217eabb6e8cfd90,kernel/bpf/syscall.c,bpf_map_free_deferred,kernel/bpf/bpf_struct_ops.c,bpf_struct_ops_map_alloc,Unknown,Unknown,
CVE-2023-52448,torvalds/linux,8877243beafa7c6bfc42022cbfdf9e39b25bd4fa,fs/gfs2/rgrp.c,gfs2_rgrp_dump,fs/gfs2/rgrp.c,gfs2_rgrp_go_instantiate,Unknown,Unknown,TP
CVE-2023-52449,torvalds/linux,a43bdc376deab5fff1ceb93dca55bcab8dbdc1d6,drivers/mtd/mtd_blkdevs.c,blktrans_notify_add,drivers/mtd/mtdblock_ro.c,mtdblock_add_mtd,Unknown,Unknown,
CVE-2023-52450,torvalds/linux,1692cf434ba13ee212495b5af795b6a07e986ce4,arch/x86/events/intel/uncore_snbep.c,discover_upi_topology,arch/x86/events/intel/uncore_snbep.c,skx_upi_topology_cb,Unknown,Unknown,
CVE-2023-52458,torvalds/linux,6f64f866aa1ae6975c95d805ed51d7e9433a0016,block/ioctl.c,blkpg_do_ioctl,drivers/mtd/mtdchar.c,mtdchar_blkpg_ioctl,Unknown,Unknown,
CVE-2023-52460,torvalds/linux,b719a9c15d52d4f56bdea8241a5d90fd9197ce99,drivers/gpu/drm/amd/display/dc/core/dc_resource.c,dc_resource_state_copy_construct,drivers/gpu/drm/amd/display/dc/core/dc.c,disable_dangling_plane,Unknown,Unknown,
CVE-2023-52461,torvalds/linux,2bbe6ab2be53858507f11f99f856846d04765ae3,drivers/gpu/drm/scheduler/sched_entity.c,drm_sched_entity_init,drivers/gpu/drm/scheduler/sched_entity.c,drm_sched_entity_select_rq,Unknown,Unknown,
CVE-2023-52462,torvalds/linux,ab125ed3ec1c10ccc36bc98c7a4256ad114a3dae,kernel/bpf/verifier.c,check_stack_write_fixed_off,kernel/bpf/verifier.c,destroy_if_dynptr_stack_slot,Unknown,Unknown,
CVE-2023-52467,torvalds/linux,41673c66b3d0c09915698fec5c13b24336f18dd1,drivers/mfd/syscon.c,of_syscon_register,drivers/soc/ti/pruss.c,pruss_cfg_of_init,Unknown,Unknown,FP
CVE-2023-52467,torvalds/linux,41673c66b3d0c09915698fec5c13b24336f18dd1,drivers/mfd/syscon.c,of_syscon_register,drivers/clk/versatile/clk-icst.c,of_syscon_icst_setup,Unknown,Unknown,FP
CVE-2023-52468,torvalds/linux,93ec4a3b76404bce01bd5c9032bef5df6feb1d62,drivers/base/class.c,class_register,drivers/base/bus.c,bus_register,Unknown,Unknown,TP
CVE-2023-52470,torvalds/linux,7a2464fac80d42f6f8819fed97a553e9c2f43310,drivers/gpu/drm/radeon/radeon_display.c,radeon_crtc_init,drivers/gpu/drm/i915/display/intel_display_driver.c,intel_display_driver_probe_noirq,Unknown,Unknown,
CVE-2023-52475,torvalds/linux,5c15c60e7be615f05a45cd905093a54b11f461bc,drivers/input/misc/powermate.c,powermate_disconnect,drivers/input/mouse/synaptics_usb.c,synusb_disconnect,Unknown,Unknown,
CVE-2023-52477,torvalds/linux,f74a7afc224acd5e922c7a2e52244d891bbe44ee,drivers/usb/core/hub.c,usb_set_lpm_parameters,drivers/usb/host/xhci.c,xhci_calculate_usb2_hw_lpm_params,Unknown,Unknown,
CVE-2023-52480,torvalds/linux,53ff5cf89142b978b1a5ca8dc4d4425e6a09745f,fs/smb/server/connection.c,ksmbd_conn_alloc,fs/smb/server/connection.c,ksmbd_conn_free,Unknown,Unknown,
CVE-2023-52487,torvalds/linux,d76fdd31f953ac5046555171620f2562715e9b71,drivers/net/ethernet/mellanox/mlx5/core/en_tc.c,mlx5e_tc_del_fdb_peer_flow,drivers/infiniband/hw/irdma/cm.c,irdma_dec_refcnt_listen,Unknown,Unknown,
CVE-2023-52487,torvalds/linux,d76fdd31f953ac5046555171620f2562715e9b71,drivers/net/ethernet/mellanox/mlx5/core/en_tc.c,mlx5e_tc_del_fdb_peer_flow,net/smc/smc_pnet.c,smc_pnet_remove_pnetid,Unknown,Unknown,
CVE-2023-52488,torvalds/linux,dbf4ab821804df071c8b566d9813083125e6d97b,drivers/tty/serial/sc16is7xx.c,sc16is7xx_regmap_noinc,drivers/tty/serial/sc16is7xx.c,sc16is7xx_handle_rx,Unknown,Unknown,
CVE-2023-52489,torvalds/linux,5ec8e8ea8b7783fab150cf86404fc38cb4db8800,include/linux/mmzone.h,pfn_valid,mm/memory_hotplug.c,pfn_to_online_page,Unknown,Unknown,
CVE-2023-52490,torvalds/linux,d1adb25df7111de83b64655a80b5a135adbded61,mm/migrate.c,__migrate_folio_record,mm/migrate.c,migrate_huge_page_move_mapping,Unknown,Unknown,
